#V3.30.12.00-trans-beta;_2018_07_06;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_11.6
#Stock Synthesis (SS) is a work of the U.S. Government and is not subject to copyright protection in the United States.
#Foreign copyrights may apply. See copyright.txt for more information.
#_user_support_available_at:NMFS.Stock.Synthesis@noaa.gov
#_user_info_available_at:https://vlab.ncep.noaa.gov/group/stock-synthesis
#_Start_time: Thu Jul 12 14:58:32 2018
#_Number_of_datafiles: 1
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 3.24
#C file write time: 2018-03-01 12:24:05
#_observed data: 
#V3.30.12.00-trans-beta;_2018_07_06;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_11.6
#Stock Synthesis (SS) is a work of the U.S. Government and is not subject to copyright protection in the United States.
#Foreign copyrights may apply. See copyright.txt for more information.
1872 #_StartYr
2016 #_EndYr
1 #_Nseas
 12 #_months/season
2 #_Nsubseasons (even number, minimum is 2)
1 #_spawn_month
1 #_Ngenders
20 #_Nages=accumulator age
2 #_Nareas
29 #_Nfleets (including surveys)
#_fleet_type: 1=catch fleet; 2=bycatch only fleet; 3=survey; 4=ignore 
#_survey_timing: -1 for fishing fleet to midseason catch-at-age for observations, or 1 to use observation month;  (always 1 for surveys)
#_fleet_area:  area the fleet/survey operates in 
#_units of catch:  1=bio; 2=num (ignored for surveys; their units read later)
#_catch_mult: 0=no; 1=yes
#_rows are fleets
#_fleet_type fishery_timing area catch_units need_catch_mult fleetname
 1 -1 1 1 0 HL_E  # 1
 1 -1 2 1 0 HL_W  # 2
 1 -1 1 1 0 LL_E  # 3
 1 -1 2 1 0 LL_W  # 4
 1 -1 1 2 0 MRIP_E  # 5
 1 -1 2 2 0 MRIP_W  # 6
 1 -1 1 2 0 HBT_E  # 7
 1 -1 2 2 0 HBT_W  # 8
 1 -1 1 2 0 C_Clsd_E  # 9
 1 -1 2 2 0 C_Clsd_W  # 10
 1 -1 1 2 0 R_Clsd_E  # 11
 1 -1 2 2 0 R_Clsd_W  # 12
 2 -1 1 2 0 Shr_E  # 13
 2 -1 2 2 0 Shr_W  # 14
 3 1 1 2 0 Video_E  # 15
 3 1 2 2 0 Video_W  # 16
 3 1 1 2 0 Larv_E  # 17
 3 1 2 2 0 Larv_W  # 18
 3 1 1 2 0 Sum_E  # 19
 3 1 2 2 0 Sum_W  # 20
 3 1 1 2 0 Fall_E  # 21
 3 1 2 2 0 Fall_W  # 22
 3 1 2 2 0 BLL_W  # 23
 3 1 1 2 0 BLL_E  # 24
 3 1 1 2 0 ROV_E  # 25
 3 1 1 2 0 MRIP_Index_E  # 26
 3 1 2 2 0 MRIP_Index_W  # 27
 3 1 1 2 0 HBT_Index_E  # 28
 3 1 2 2 0 HBT_Index_W  # 29
#Bycatch_fleet_input_goes_next
#a:  fleet index
#b:  1=include dead bycatch in total dead catch for F0.1 and MSY optimizations and forecast ABC; 2=omit from total catch for these purposes (but still include the mortality)
#c:  1=Fmult scales with other fleets; 2=bycatch F constant at input value; 3=bycatch F from range of years
#d:  F or first year of range
#e:  last year of range
#f:  not used
# a   b   c   d   e   f 
 13 1 1 0 0 0  # Shr_E
 14 1 1 0 0 0  # Shr_W
#_Catch data: yr, seas, fleet, catch, catch_se
#_catch_se:  standard error of log(catch)
#_NOTE:  catch data is ignored for survey fleets
2004 1 1 430.213 0.05
2005 1 1 362.591 0.05
2006 1 1 347.17 0.05
2007 1 1 396.246 0.05
2008 1 1 367.855 0.05
2009 1 1 416.799 0.05
2010 1 1 633.875 0.05
2011 1 1 732.1 0.05
2012 1 1 839.337 0.05
2013 1 1 1038.95 0.05
2014 1 1 972.723 0.05
2015 1 1 1318.64 0.05
2016 1 1 1139.2 0.05
-999 1 2 0 0.05
1872 1 2 0 0.05
1873 1 2 0 0.05
1874 1 2 0 0.05
1875 1 2 0 0.05
1876 1 2 0 0.05
1877 1 2 0 0.05
1878 1 2 0 0.05
1879 1 2 0 0.05
1880 1 2 404.166 0.05
1881 1 2 363.755 0.05
1882 1 2 322.894 0.05
1883 1 2 287.719 0.05
1884 1 2 252.544 0.05
1885 1 2 216.919 0.05
1886 1 2 181.742 0.05
1887 1 2 92.5192 0.05
1888 1 2 96.5626 0.05
1889 1 2 122.165 0.05
1890 1 2 110.01 0.05
1891 1 2 122.262 0.05
1892 1 2 132.982 0.05
1893 1 2 141.507 0.05
1894 1 2 147.355 0.05
1895 1 2 151.426 0.05
1896 1 2 154.624 0.05
1897 1 2 154.513 0.05
1898 1 2 247.059 0.05
1899 1 2 327.777 0.05
1900 1 2 403.686 0.05
1901 1 2 462.833 0.05
1902 1 2 510.76 0.05
1903 1 2 480.718 0.05
1904 1 2 458.911 0.05
1905 1 2 426.798 0.05
1906 1 2 393.57 0.05
1907 1 2 359.066 0.05
1908 1 2 333.741 0.05
1909 1 2 287.097 0.05
1910 1 2 244.082 0.05
1911 1 2 239.279 0.05
1912 1 2 234.904 0.05
1913 1 2 230.64 0.05
1914 1 2 226.265 0.05
1915 1 2 221.89 0.05
1916 1 2 217.088 0.05
1917 1 2 212.712 0.05
1918 1 2 208.337 0.05
1919 1 2 213.815 0.05
1920 1 2 219.293 0.05
1921 1 2 225.31 0.05
1922 1 2 230.788 0.05
1923 1 2 236.265 0.05
1924 1 2 228.237 0.05
1925 1 2 220.207 0.05
1926 1 2 212.066 0.05
1927 1 2 265.763 0.05
1928 1 2 193.625 0.05
1929 1 2 189.19 0.05
1930 1 2 251.09 0.05
1931 1 2 155.489 0.05
1932 1 2 186.565 0.05
1933 1 2 203.038 0.05
1934 1 2 210.803 0.05
1935 1 2 306.234 0.05
1936 1 2 395.255 0.05
1937 1 2 429.359 0.05
1938 1 2 424.259 0.05
1939 1 2 387.581 0.05
1940 1 2 370.073 0.05
1941 1 2 334.702 0.05
1942 1 2 247.044 0.05
1943 1 2 168.459 0.05
1944 1 2 126.865 0.05
1945 1 2 69.7357 0.05
1946 1 2 146.692 0.05
1947 1 2 216.899 0.05
1948 1 2 270.078 0.05
1949 1 2 394.532 0.05
1950 1 2 669.524 0.05
1951 1 2 670.201 0.05
1952 1 2 750.322 0.05
1953 1 2 616.247 0.05
1954 1 2 619.599 0.05
1955 1 2 676.778 0.05
1956 1 2 915.086 0.05
1957 1 2 913.316 0.05
1958 1 2 1522.89 0.05
1959 1 2 1556.55 0.05
1960 1 2 1633.47 0.05
1961 1 2 1927.3 0.05
1962 1 2 1874.06 0.05
1963 1 2 1667.93 0.05
1964 1 2 1628.55 0.05
1965 1 2 1653.85 0.05
1966 1 2 1379.49 0.05
1967 1 2 1919.15 0.05
1968 1 2 2340.96 0.05
1969 1 2 1899.42 0.05
1970 1 2 2110.46 0.05
1971 1 2 2434.01 0.05
1972 1 2 2196.22 0.05
1973 1 2 2207.75 0.05
1974 1 2 2011.16 0.05
1975 1 2 1783.98 0.05
1976 1 2 1508.48 0.05
1977 1 2 1303.23 0.05
1978 1 2 1221.99 0.05
1979 1 2 1121.51 0.05
1980 1 2 1141.48 0.05
1981 1 2 1425.79 0.05
1982 1 2 1660.86 0.05
1983 1 2 1732.81 0.05
1984 1 2 1318.34 0.05
1985 1 2 837.36 0.05
1986 1 2 876.977 0.05
1987 1 2 668.731 0.05
1988 1 2 1068.27 0.05
1989 1 2 858.188 0.05
1990 1 2 797.328 0.05
1991 1 2 782.325 0.05
1992 1 2 1213.14 0.05
1993 1 2 1316.06 0.05
1994 1 2 1211.77 0.05
1995 1 2 1240.77 0.05
1996 1 2 1834.41 0.05
1997 1 2 2081.78 0.05
1998 1 2 1935.74 0.05
1999 1 2 1917.73 0.05
2000 1 2 1805.1 0.05
2001 1 2 1680.87 0.05
2002 1 2 1617.3 0.05
2003 1 2 1453.67 0.05
2004 1 2 1462.45 0.05
2005 1 2 1360.91 0.05
2006 1 2 1639.97 0.05
2007 1 2 954.342 0.05
2008 1 2 718.129 0.05
2009 1 2 679.623 0.05
2010 1 2 853.175 0.05
2011 1 2 852.367 0.05
2012 1 2 961.874 0.05
2013 1 2 1359.38 0.05
2014 1 2 1473.42 0.05
2015 1 2 1803.96 0.05
2016 1 2 1806.81 0.05
-999 1 3 0 0.05
1872 1 3 0 0.05
1873 1 3 0 0.05
1874 1 3 0 0.05
1875 1 3 0 0.05
1876 1 3 0 0.05
1877 1 3 0 0.05
1878 1 3 0 0.05
1879 1 3 0 0.05
1880 1 3 0 0.05
1881 1 3 0 0.05
1882 1 3 0 0.05
1883 1 3 0 0.05
1884 1 3 0 0.05
1885 1 3 0 0.05
1886 1 3 0 0.05
1887 1 3 0 0.05
1888 1 3 0 0.05
1889 1 3 0 0.05
1890 1 3 0 0.05
1891 1 3 0 0.05
1892 1 3 0 0.05
1893 1 3 0 0.05
1894 1 3 0 0.05
1895 1 3 0 0.05
1896 1 3 0 0.05
1897 1 3 0 0.05
1898 1 3 0 0.05
1899 1 3 0 0.05
1900 1 3 0 0.05
1901 1 3 0 0.05
1902 1 3 0 0.05
1903 1 3 0 0.05
1904 1 3 0 0.05
1905 1 3 0 0.05
1906 1 3 0 0.05
1907 1 3 0 0.05
1908 1 3 0 0.05
1909 1 3 0 0.05
1910 1 3 0 0.05
1911 1 3 0 0.05
1912 1 3 0 0.05
1913 1 3 0 0.05
1914 1 3 0 0.05
1915 1 3 0 0.05
1916 1 3 0 0.05
1917 1 3 0 0.05
1918 1 3 0 0.05
1919 1 3 0 0.05
1920 1 3 0 0.05
1921 1 3 0 0.05
1922 1 3 0 0.05
1923 1 3 0 0.05
1924 1 3 0 0.05
1925 1 3 0 0.05
1926 1 3 0 0.05
1927 1 3 0 0.05
1928 1 3 0 0.05
1929 1 3 0 0.05
1930 1 3 0 0.05
1931 1 3 0 0.05
1932 1 3 0 0.05
1933 1 3 0 0.05
1934 1 3 0 0.05
1935 1 3 0 0.05
1936 1 3 0 0.05
1937 1 3 0 0.05
1938 1 3 0 0.05
1939 1 3 0 0.05
1940 1 3 0 0.05
1941 1 3 0 0.05
1942 1 3 0 0.05
1943 1 3 0 0.05
1944 1 3 0 0.05
1945 1 3 0 0.05
1946 1 3 0 0.05
1947 1 3 0 0.05
1948 1 3 0 0.05
1949 1 3 0 0.05
1950 1 3 0 0.05
1951 1 3 0 0.05
1952 1 3 0 0.05
1953 1 3 0 0.05
1954 1 3 0 0.05
1955 1 3 0 0.05
1956 1 3 0 0.05
1957 1 3 0 0.05
1958 1 3 0 0.05
1959 1 3 0 0.05
1960 1 3 0 0.05
1961 1 3 0 0.05
1962 1 3 0 0.05
1963 1 3 0 0.05
1964 1 3 0 0.05
1965 1 3 0 0.05
1966 1 3 0 0.05
1967 1 3 0 0.05
1968 1 3 0 0.05
1969 1 3 0 0.05
1970 1 3 0 0.05
1971 1 3 0 0.05
1972 1 3 0 0.05
1973 1 3 0 0.05
1974 1 3 0 0.05
1975 1 3 0 0.05
1976 1 3 0 0.05
1977 1 3 0 0.05
1978 1 3 0 0.05
1979 1 3 0 0.05
1980 1 3 42.6406 0.05
1981 1 3 81.5833 0.05
1982 1 3 102.773 0.05
1983 1 3 201.861 0.05
1984 1 3 167.127 0.05
1985 1 3 51.8636 0.05
1986 1 3 34.4265 0.05
1987 1 3 28.7914 0.05
1988 1 3 34.7755 0.05
1989 1 3 35.6402 0.05
1990 1 3 33.9232 0.05
1991 1 3 9.3913 0.05
1992 1 3 2.5805 0.05
1993 1 3 6.9105 0.05
1994 1 3 3.6096 0.05
1995 1 3 3.837 0.05
1996 1 3 3.4416 0.05
1997 1 3 2.0987 0.05
1998 1 3 2.5013 0.05
1999 1 3 2.9555 0.05
2000 1 3 3.8818 0.05
2001 1 3 4.5721 0.05
2002 1 3 8.2459 0.05
2003 1 3 6.337 0.05
2004 1 3 8.7785 0.05
2005 1 3 9.5934 0.05
2006 1 3 7.5388 0.05
2007 1 3 7.1177 0.05
2008 1 3 15.0649 0.05
2009 1 3 6.6349 0.05
2010 1 3 34.319 0.05
2011 1 3 37.6682 0.05
2012 1 3 23.5623 0.05
2013 1 3 50.0243 0.05
2014 1 3 54.3431 0.05
2015 1 3 113.448 0.05
2016 1 3 79.8386 0.05
-999 1 4 0 0.05
1872 1 4 0 0.05
1873 1 4 0 0.05
1874 1 4 0 0.05
1875 1 4 0 0.05
1876 1 4 0 0.05
1877 1 4 0 0.05
1878 1 4 0 0.05
1879 1 4 0 0.05
1880 1 4 0 0.05
1881 1 4 0 0.05
1882 1 4 0 0.05
1883 1 4 0 0.05
1884 1 4 0 0.05
1885 1 4 0 0.05
1886 1 4 0 0.05
1887 1 4 0 0.05
1888 1 4 0 0.05
1889 1 4 0 0.05
1890 1 4 0 0.05
1891 1 4 0 0.05
1892 1 4 0 0.05
1893 1 4 0 0.05
1894 1 4 0 0.05
1895 1 4 0 0.05
1896 1 4 0 0.05
1897 1 4 0 0.05
1898 1 4 0 0.05
1899 1 4 0 0.05
1900 1 4 0 0.05
1901 1 4 0 0.05
1902 1 4 0 0.05
1903 1 4 0 0.05
1904 1 4 0 0.05
1905 1 4 0 0.05
1906 1 4 0 0.05
1907 1 4 0 0.05
1908 1 4 0 0.05
1909 1 4 0 0.05
1910 1 4 0 0.05
1911 1 4 0 0.05
1912 1 4 0 0.05
1913 1 4 0 0.05
1914 1 4 0 0.05
1915 1 4 0 0.05
1916 1 4 0 0.05
1917 1 4 0 0.05
1918 1 4 0 0.05
1919 1 4 0 0.05
1920 1 4 0 0.05
1921 1 4 0 0.05
1922 1 4 0 0.05
1923 1 4 0 0.05
1924 1 4 0 0.05
1925 1 4 0 0.05
1926 1 4 0 0.05
1927 1 4 0 0.05
1928 1 4 0 0.05
1929 1 4 0 0.05
1930 1 4 0 0.05
1931 1 4 0 0.05
1932 1 4 0 0.05
1933 1 4 0 0.05
1934 1 4 0 0.05
1935 1 4 0 0.05
1936 1 4 0 0.05
1937 1 4 0 0.05
1938 1 4 0 0.05
1939 1 4 0 0.05
1940 1 4 0 0.05
1941 1 4 0 0.05
1942 1 4 0 0.05
1943 1 4 0 0.05
1944 1 4 0 0.05
1945 1 4 0 0.05
1946 1 4 0 0.05
1947 1 4 0 0.05
1948 1 4 0 0.05
1949 1 4 0 0.05
1950 1 4 0 0.05
1951 1 4 0 0.05
1952 1 4 0 0.05
1953 1 4 0 0.05
1954 1 4 0 0.05
1955 1 4 0 0.05
1956 1 4 0 0.05
1957 1 4 0 0.05
1958 1 4 0 0.05
1959 1 4 0 0.05
1960 1 4 0 0.05
1961 1 4 0 0.05
1962 1 4 0 0.05
1963 1 4 0 0.05
1964 1 4 0 0.05
1965 1 4 0 0.05
1966 1 4 0 0.05
1967 1 4 0 0.05
1968 1 4 0 0.05
1969 1 4 0 0.05
1970 1 4 0 0.05
1971 1 4 0 0.05
1972 1 4 0 0.05
1973 1 4 0 0.05
1974 1 4 0 0.05
1975 1 4 0 0.05
1976 1 4 0.4872 0.05
1977 1 4 0 0.05
1978 1 4 0 0.05
1979 1 4 0 0.05
1980 1 4 19.9829 0.05
1981 1 4 22.3446 0.05
1982 1 4 32.4853 0.05
1983 1 4 44.7863 0.05
1984 1 4 345.946 0.05
1985 1 4 274.376 0.05
1986 1 4 377.109 0.05
1987 1 4 332.957 0.05
1988 1 4 303.969 0.05
1989 1 4 206.27 0.05
1990 1 4 54.6225 0.05
1991 1 4 32.9274 0.05
1992 1 4 8.9902 0.05
1993 1 4 9.2038 0.05
1994 1 4 7.1709 0.05
1995 1 4 7.9405 0.05
1996 1 4 12.4114 0.05
1997 1 4 14.2513 0.05
1998 1 4 12.3488 0.05
1999 1 4 41.4226 0.05
2000 1 4 83.655 0.05
2001 1 4 56.687 0.05
2002 1 4 66.5385 0.05
2003 1 4 77.1861 0.05
2004 1 4 207.211 0.05
2005 1 4 128.328 0.05
2006 1 4 116.552 0.05
2007 1 4 85.9715 0.05
2008 1 4 25.5067 0.05
2009 1 4 23.4808 0.05
2010 1 4 17.3272 0.05
2011 1 4 8.3425 0.05
2012 1 4 6.1253 0.05
2013 1 4 23.0814 0.05
2014 1 4 25.0657 0.05
2015 1 4 22.69 0.05
2016 1 4 24.0497 0.05
-999 1 5 0 0.05
1872 1 5 0 0.05
1873 1 5 0 0.05
1874 1 5 0 0.05
1875 1 5 0 0.05
1876 1 5 0 0.05
1877 1 5 0 0.05
1878 1 5 0 0.05
1879 1 5 0 0.05
1880 1 5 0 0.05
1881 1 5 0 0.05
1882 1 5 0 0.05
1883 1 5 0 0.05
1884 1 5 0 0.05
1885 1 5 0 0.05
1886 1 5 0 0.05
1887 1 5 0 0.05
1888 1 5 0 0.05
1889 1 5 0 0.05
1890 1 5 0 0.05
1891 1 5 0 0.05
1892 1 5 0 0.05
1893 1 5 0 0.05
1894 1 5 0 0.05
1895 1 5 0 0.05
1896 1 5 0 0.05
1897 1 5 0 0.05
1898 1 5 0 0.05
1899 1 5 0 0.05
1900 1 5 0 0.05
1901 1 5 0 0.05
1902 1 5 0 0.05
1903 1 5 0 0.05
1904 1 5 0 0.05
1905 1 5 0 0.05
1906 1 5 0 0.05
1907 1 5 0 0.05
1908 1 5 0 0.05
1909 1 5 0 0.05
1910 1 5 0 0.05
1911 1 5 0 0.05
1912 1 5 0 0.05
1913 1 5 0 0.05
1914 1 5 0 0.05
1915 1 5 0 0.05
1916 1 5 0 0.05
1917 1 5 0 0.05
1918 1 5 0 0.05
1919 1 5 0 0.05
1920 1 5 0 0.05
1921 1 5 0 0.05
1922 1 5 0 0.05
1923 1 5 0 0.05
1924 1 5 0 0.05
1925 1 5 0 0.05
1926 1 5 0 0.05
1927 1 5 0 0.05
1928 1 5 0 0.05
1929 1 5 0 0.05
1930 1 5 0 0.05
1931 1 5 0 0.05
1932 1 5 0 0.05
1933 1 5 0 0.05
1934 1 5 0 0.05
1935 1 5 0 0.05
1936 1 5 0 0.05
1937 1 5 0 0.05
1938 1 5 0 0.05
1939 1 5 0 0.05
1940 1 5 0 0.05
1941 1 5 0 0.05
1942 1 5 0 0.05
1943 1 5 0 0.05
1944 1 5 0 0.05
1945 1 5 0 0.05
1946 1 5 0 0.05
1947 1 5 0 0.05
1948 1 5 0 0.05
1949 1 5 0 0.05
1950 1 5 146.342 0.05
1951 1 5 187.338 0.05
1952 1 5 228.334 0.05
1953 1 5 269.33 0.05
1954 1 5 310.326 0.05
1955 1 5 351.322 0.05
1956 1 5 392.317 0.05
1957 1 5 421.348 0.05
1958 1 5 450.378 0.05
1959 1 5 479.409 0.05
1960 1 5 508.44 0.05
1961 1 5 513.614 0.05
1962 1 5 518.788 0.05
1963 1 5 523.962 0.05
1964 1 5 529.136 0.05
1965 1 5 534.31 0.05
1966 1 5 546.838 0.05
1967 1 5 559.365 0.05
1968 1 5 571.893 0.05
1969 1 5 584.42 0.05
1970 1 5 596.948 0.05
1971 1 5 627.495 0.05
1972 1 5 658.043 0.05
1973 1 5 688.59 0.05
1974 1 5 719.138 0.05
1975 1 5 749.686 0.05
1976 1 5 768.637 0.05
1977 1 5 787.589 0.05
1978 1 5 806.54 0.05
1979 1 5 825.492 0.05
1980 1 5 844.444 0.05
1981 1 5 972.097 0.05
1982 1 5 869.406 0.05
1983 1 5 952.299 0.05
1984 1 5 177.342 0.05
1985 1 5 486.696 0.05
1986 1 5 681.505 0.05
1987 1 5 655.604 0.05
1988 1 5 621.312 0.05
1989 1 5 563.097 0.05
1990 1 5 371.307 0.05
1991 1 5 648.857 0.05
1992 1 5 1010.23 0.05
1993 1 5 1504.39 0.05
1994 1 5 940.898 0.05
1995 1 5 752.396 0.05
1996 1 5 695.459 0.05
1997 1 5 1172.2 0.05
1998 1 5 920.307 0.05
1999 1 5 878.792 0.05
2000 1 5 850.44 0.05
2001 1 5 1014.18 0.05
2002 1 5 1349.55 0.05
2003 1 5 1177.99 0.05
2004 1 5 1427.23 0.05
2005 1 5 909.126 0.05
2006 1 5 853.426 0.05
2007 1 5 1299.09 0.05
2008 1 5 689.451 0.05
2009 1 5 788.91 0.05
2010 1 5 353.317 0.05
2011 1 5 798.266 0.05
2012 1 5 704.945 0.05
2013 1 5 1158.94 0.05
2014 1 5 391.079 0.05
2015 1 5 584.008 0.05
2016 1 5 824.804 0.05
-999 1 6 0 0.05
1872 1 6 0 0.05
1873 1 6 0 0.05
1874 1 6 0 0.05
1875 1 6 0 0.05
